# Count a RMS AE jednotky 18.02
# form·t ¯·dku: Ëas, c1 [count], c2 [count], rms [mV]
#
# konfigurace jednotky:
# zesÌlenÌ g=35 [dB]
# maxim·lnÌ rozsah mÏ¯enÌ adc=2000 [mV]
# count prahy c1=204 [mV], c2=604 [mV]
# ud·lostnÌ prahy es=400 [mV], ee=400 [mV], mrtv· doba dt=992 [us]
# osciloskop trg=400 [mV], pamÏù sm=12000 [slov], pretrigger pt=500 [slov]
# osciloskop perioda pr=500 [ms], timeout to=5000 [ms], vzorkov·nÌ rt=4 [MHz]
# trigger zdroj ts=(TRG_EVENT), master tm=()
# interval count ic=1000 [ms]
#
# hodnota 'cycle': 2021/03/17 12:13:16.159000
13260456897.222218	       12	        2	   71.511
13260456898.222179	        0	        0	   71.524
13260456899.222141	        0	        0	   71.518
13260456900.222103	        1	        0	   71.543
13260456901.222063	        0	        0	   71.732
13260456902.222025	        0	        0	   71.576
13260456903.221987	        0	        0	   71.641
13260456904.221949	        0	        0	   71.629
13260456905.221910	        6	        0	   71.677
13260456906.221893	        0	        0	   71.856
13260456907.221855	        0	        0	   71.684
13260456908.221815	        0	        0	   71.746
13260456909.221777	        0	        0	   71.656
13260456910.221739	        0	        0	   71.734
13260456911.221722	        0	        0	   72.087
13260456912.221682	        0	        0	   72.017
13260456913.221645	        0	        0	   72.022
13260456914.221607	       16	        0	   72.033
13260456915.221567	        0	        0	   72.441
13260456916.221529	        6	        0	   72.636
13260456962.220684	        0	        0	   74.319
13260456963.220667	        0	        0	   74.557
13260456964.220627	        3	        0	   74.456
13260456965.220591	        0	        0	   74.494
13260456966.220552	        3	        0	   74.415
13260456967.220514	       10	        0	   74.611
13260456968.220476	        0	        0	   73.981
13260456969.220436	        1	        0	   73.803
13260456970.220398	        4	        0	   73.207
13260456971.220360	        0	        0	   72.960
13260456972.220322	        1	        0	   73.039
13260456973.220303	        0	        0	   73.265
13260456974.220266	       24	        2	   73.406
13260456975.220226	       12	        0	   73.606
13260456976.220188	        0	        0	   73.580
13260456977.220150	        0	        0	   73.596
13260456978.220131	       12	        0	   73.825
13260456979.220093	        0	        0	   73.904
13260456980.220055	        6	        0	   74.140
13260456981.220018	        0	        0	   74.314
13260456982.219978	       15	        1	   74.268
13260456983.219959	        0	        0	   74.574
13260456984.219921	        0	        0	   74.774
13260456985.219883	       16	        0	   74.801
13260456986.219845	       31	        5	   74.457
13260456987.219807	        0	        0	   73.984
13260456988.219769	       19	        0	   73.885
13260456989.219730	       12	        0	   73.701
13260456990.219692	        1	        0	   73.595
13260456991.219652	        0	        0	   73.525
13260456992.219614	       32	        6	   73.651
13260456993.219578	        3	        0	   73.690
13260456994.219559	        0	        0	   73.996
13260456995.219521	      101	       34	   75.469
13260456996.219463	       13	        0	   73.726
13260456997.219423	        6	        0	   73.702
13260456998.219385	        0	        0	   73.701
13260456999.219366	       33	        7	   74.034
13260457000.219330	       23	        0	   73.772
13260457001.219271	       59	       22	   74.293
13260457002.219233	       19	        0	   73.817
13260457003.219194	       31	        3	   73.844
13260457004.219154	       48	        7	   74.104
13260457005.219097	       32	        0	   73.880
13260457006.219059	       16	        1	   73.900
13260457007.219021	        0	        0	   73.792
13260457008.218983	       24	        0	   73.918
13260457009.218964	       63	        0	   74.088
13260457010.218925	       10	        0	   73.546
13260457011.218887	       29	        0	   73.776
13260457012.218849	      213	       61	   76.546
13260457013.218891	      576	      233	   86.107
13260457014.218874	      249	       67	   78.651
13260457015.218836	       59	        8	   74.300
13260457016.218916	       83	       19	   74.773
13260457017.218857	       19	        0	   74.064
13260457018.218819	       27	        0	   74.102
13260457019.218801	       17	        0	   74.278
13260457020.218763	      154	       27	   74.651
13260457021.218706	      311	       25	   74.995
13260457022.218788	      891	      238	   83.994
13260457023.218788	     1283	      493	   93.350
13260457024.218729	       65	        0	   74.137
13260457025.218754	      171	       65	   75.865
13260457026.218754	       61	        0	   74.094
13260457027.218718	       31	        0	   73.985
13260457028.218857	       65	       21	   74.597
13260457029.218958	       33	        0	   74.359
13260457030.219242	      219	       71	   79.901
13260457031.219284	       20	        0	   74.668
13260457032.219305	      187	       67	   76.842
13260457033.219345	      208	       19	   75.500
13260457034.219347	     1946	      405	   93.499
13260457035.219391	      333	       99	   78.230
13260457036.219393	       54	        4	   74.591
13260457037.219334	        2	        0	   74.421
13260457038.219294	       42	        3	   74.559
13260457039.219257	       44	       10	   74.713
13260457040.219219	       54	        6	   74.452
13260457041.219202	     2195	      567	   96.673
13260457042.219164	        0	        0	   74.690
13260457043.219124	        0	        0	   74.254
13260457044.219086	       17	        0	   74.613
13260457045.219069	        0	        0	   74.884
13260457046.219030	        0	        0	   74.682
13260457047.219032	       84	       10	   74.974
13260457048.219433	        7	        0	   74.879
13260457049.219395	        0	        0	   74.720
13260457050.219357	       16	        1	   74.813
13260457051.219318	        0	        0	   74.850
13260457052.219282	        0	        0	   74.934
13260457053.219244	        0	        0	   74.879
13260457054.219204	        0	        0	   74.940
13260457055.219166	        0	        0	   74.938
13260457056.219128	       33	        0	   75.133
13260457057.219090	        1	        0	   74.972
13260457058.219053	       20	        1	   75.073
13260457059.219015	       15	        0	   75.119
13260457060.218975	        0	        0	   74.989
13260457061.218937	        2	        0	   75.168
13260457062.218899	       32	        0	   74.753
