# Ud·losti AE jednotky 18.01
# form·t ¯·dku: Ëas zaË·tku, dÈlka [us], maximum [mV], rise time [us], c1 [count], c2 [count], risetime c1 [count], risetime c2 [count], vzorkov·na [+/-]
#
# konfigurace jednotky:
# zesÌlenÌ g=35 [dB]
# maxim·lnÌ rozsah mÏ¯enÌ adc=2000 [mV]
# count prahy c1=204 [mV], c2=604 [mV]
# ud·lostnÌ prahy es=400 [mV], ee=400 [mV], mrtv· doba dt=992 [us]
# osciloskop trg=400 [mV], pamÏù sm=12000 [slov], pretrigger pt=500 [slov]
# osciloskop perioda pr=500 [ms], timeout to=5000 [ms], vzorkov·nÌ rt=4 [MHz]
# trigger zdroj ts=(TRG_EVENT), master tm=()
# interval count ic=1000 [ms]
#
# hodnota 'cycle': 2021/03/17 12:13:16.159000
2021/03/17 12:28:09.782534	 893623534	     1245	 416	      263	       95	        0	       21	        0	-	A
2021/03/17 12:28:22.152331	 905993331	     1118	 408	        0	       86	        0	        0	        0	-	A
2021/03/17 12:28:22.155945	 905996945	   378475	 612	       -1	    46665	        6	    13971	        1	-	A
2021/03/17 12:28:22.538295	 906379295	     1637	 416	        0	      124	        0	        0	        0	-	A
2021/03/17 12:28:23.195202	 907036202	     1521	 894	        7	      120	        2	        2	        2	+	A
2021/03/17 12:28:24.323773	 908164773	     3662	 432	     1236	      279	        0	       95	        0	-	A
2021/03/17 12:28:24.340411	 908181411	     1520	 408	        0	      115	        0	        0	        0	-	A
2021/03/17 12:28:24.357942	 908198942	     1253	 478	        0	       96	        0	        0	        0	-	A
2021/03/17 12:28:24.363316	 908204316	    13575	 690	    12551	     1091	        2	     1005	        2	-	A
2021/03/17 12:28:24.400770	 908241770	     7849	2000	      473	      728	       68	       40	        2	-	A
2021/03/17 12:28:24.411376	 908252376	     1228	 588	      237	       98	        0	       22	        0	-	A
2021/03/17 12:28:24.414647	 908255647	     3108	 644	        1	      242	        2	        1	        1	-	A
2021/03/17 12:28:24.419799	 908260799	    11860	2000	     9484	      960	       24	      760	       10	+	A
2021/03/17 12:28:24.476295	 908317295	     1205	 424	      211	       92	        0	       17	        0	-	A
2021/03/17 12:28:24.486585	 908327585	    10195	 502	     2024	      778	        0	      154	        0	-	A
2021/03/17 12:28:24.502226	 908343226	     2573	 440	      145	      200	        0	       14	        0	-	A
2021/03/17 12:28:24.527179	 908368179	     1601	 448	      355	      123	        0	       28	        0	-	A
2021/03/17 12:28:24.533447	 908374447	   288593	2000	       -1	    58581	    19187	       91	        5	-	A
2021/03/17 12:28:24.990428	 908831428	     1109	 666	       34	       95	        2	        9	        2	+	A
2021/03/17 12:28:25.839259	 909680259	    26766	2000	       93	     4812	     2327	       14	       13	+	A
2021/03/17 12:28:26.363018	 910204018	     5922	2000	       20	      946	      494	        5	        5	-	A
2021/03/17 12:28:26.769330	 910610330	     8061	2000	       20	      679	      123	        3	        2	-	A
2021/03/17 12:28:29.436939	 913277939	     1385	 478	        0	      116	        0	        0	        0	+	A
