# Count a RMS AE jednotky 18.03
# form·t ¯·dku: Ëas, c1 [count], c2 [count], rms [mV]
#
# konfigurace jednotky:
# zesÌlenÌ g=35 [dB]
# maxim·lnÌ rozsah mÏ¯enÌ adc=2000 [mV]
# count prahy c1=204 [mV], c2=604 [mV]
# ud·lostnÌ prahy es=400 [mV], ee=400 [mV], mrtv· doba dt=992 [us]
# osciloskop trg=400 [mV], pamÏù sm=12000 [slov], pretrigger pt=500 [slov]
# osciloskop perioda pr=500 [ms], timeout to=5000 [ms], vzorkov·nÌ rt=4 [MHz]
# trigger zdroj ts=(TRG_EVENT), master tm=()
# interval count ic=1000 [ms]
#
# hodnota 'cycle': 2021/03/17 13:08:52.082000
13260460309.051821	   101453	        0	   99.482
13260460310.051491	   101401	        0	   99.468
13260460311.051491	    99059	        0	   98.862
13260460312.051491	    98445	        0	   98.760
13260460313.051491	    98428	        0	   98.783
13260460314.051491	    98747	        0	   98.858
13260460315.051491	    98870	        0	   98.918
13260460316.051491	    99231	        0	   98.960
13260460317.051491	    99257	        0	   98.970
13260460318.051491	    98929	        0	   98.966
13260460319.051491	    99073	        0	   98.920
13260460320.051491	    99228	        0	   98.974
13260460321.051491	    99402	        0	   99.010
13260460322.051491	    99377	        0	   99.002
13260460323.051491	    99004	        0	   98.921
13260460324.051491	    98564	        0	   98.790
13260460325.051491	    97536	        0	   98.506
13260460326.051491	    95636	        0	   98.046
13260460327.051491	    88405	        0	   96.329
13260460328.051491	    83275	        0	   95.196
13260460329.051491	    82968	        0	   95.067
13260460330.051491	    82641	        0	   95.059
13260460331.051491	    82150	        0	   94.986
13260460332.051491	    81876	        0	   94.884
13260460333.051491	    81236	        0	   94.747
13260460334.051491	    80634	        0	   94.624
13260460368.031359	    80764	        0	   94.494
13260460369.031031	    51812	        1	   75.734
13260460370.030703	    75658	       66	   93.145
13260460371.030354	    79909	       15	   94.554
13260460372.030025	    80202	        0	   94.426
13260460373.029696	    80376	        0	   94.427
13260460374.029367	    80357	        0	   94.434
13260460375.029037	    80280	        1	   94.552
13260460376.028711	    81389	       13	   94.778
13260460377.028362	    82095	      213	  101.126
13260460378.028015	    82213	       99	   97.338
13260460379.027666	    81828	       40	   95.567
13260460380.027317	    81381	       22	   94.819
13260460381.026970	    81552	        2	   94.646
13260460382.026621	    80966	       37	   94.814
13260460383.026432	    80578	       48	   95.698
13260460384.026102	    79990	        0	   94.267
13260460385.025774	    79657	        0	   94.199
13260460386.025465	    79604	        0	   94.156
13260460387.025137	    79286	        3	   94.109
13260460388.024809	    78868	        1	   94.011
13260460389.024481	    78763	       20	   94.234
13260460390.024153	    78714	        0	   93.933
13260460391.023825	    78950	        0	   94.015
13260460392.023495	    78638	       10	   94.056
13260460393.023167	    78244	        1	   93.944
13260460394.022839	    78445	        8	   93.982
13260460395.022511	    78312	        0	   93.906
13260460396.022181	    78463	        0	   93.966
13260460397.021852	    78593	        0	   93.963
13260460398.021523	    78525	        0	   93.980
13260460399.021196	    78675	        0	   94.002
13260460400.020847	    76759	        3	   93.789
13260460401.020519	    76269	        0	   93.638
13260460402.020170	    75954	        3	   93.645
13260460403.019823	    75823	        0	   93.664
13260460404.019493	    76029	       41	   94.495
13260460405.019146	    76377	        0	   93.735
13260460406.018835	    77955	        1	   93.974
13260460407.018608	    80315	       23	   94.628
13260460408.018478	    82605	        0	   94.750
13260460409.018150	    84867	        9	   95.325
13260460410.017822	    85481	        1	   95.529
13260460411.017492	    85488	        0	   95.650
13260460412.017185	    85544	        0	   95.739
13260460413.016834	    84884	        0	   95.669
13260460414.016546	    85357	       70	   98.119
13260460415.016220	    89444	        0	   96.841
13260460416.015951	    95521	       35	   99.606
13260460417.015762	    96041	        0	   98.752
13260460418.015434	    95928	        9	   98.775
13260460419.015106	    92490	        3	   97.789
13260460420.014776	    87638	       13	   96.592
13260460421.014429	    87822	       86	   99.137
13260460422.014078	    87969	        0	   96.588
13260460423.013771	    89574	       10	   97.156
13260460424.013441	    88962	        0	   96.655
13260460425.013113	    88856	        0	   96.725
13260460426.012785	    88396	        0	   96.700
13260460427.012457	    88677	        0	   96.772
13260460428.012108	    91531	       20	   99.666
13260460429.011780	    91124	        0	   97.421
13260460430.011452	    90908	        0	   97.319
13260460431.011122	    92045	        0	   97.642
13260460432.010794	    92090	        0	   97.694
13260460433.010466	    93573	        0	   98.140
13260460434.010136	    92574	        1	   97.823
13260460435.009827	    92282	       10	   97.578
13260460436.009478	    91619	        1	   97.348
13260460437.009130	    91652	        0	   97.417
13260460438.008821	    91787	        0	   97.560
13260460439.008495	    91774	        0	   97.451
13260460440.008266	    91977	       54	   99.378
13260460441.008177	    91201	       43	   98.944
13260460442.007849	    90633	        0	   97.312
13260460443.007540	    91136	        2	   97.563
13260460444.007191	    91417	        0	   97.448
13260460445.006863	    91974	        8	   97.610
13260460446.006533	    91769	        0	   97.563
13260460447.006504	    92511	        7	   98.005
13260460448.006176	    90920	        0	   97.477
13260460449.005827	    92637	        0	   97.897
13260460450.005499	    92389	        0	   97.759
13260460451.005169	    91393	        1	   97.467
13260460452.004841	    90688	        0	   97.349
13260460453.004652	    88262	       94	   99.517
13260460454.004324	    88148	        0	   97.027
13260460455.003996	    88469	        0	   97.100
13260460456.003668	    87892	       15	   97.279
13260460457.003340	    88080	        0	   97.084
13260460458.003010	    88116	        0	   97.063
13260460459.002682	    88900	        1	   97.124
13260460460.002354	    91944	        1	   97.799
13260460461.002003	    90787	       23	   98.248
13260460462.001677	    89877	        2	   97.434
13260460463.001326	    89284	        9	   97.369
13260460464.001019	    89134	        2	   97.365
13260460465.000710	    88577	        0	   97.277
13260460466.000381	    88098	        0	   97.199
13260460467.000053	    89032	        6	   97.498
13260460467.999725	    87867	        0	   97.046
13260460468.999395	    88082	       70	  100.123
13260460469.999067	    90180	        0	   97.481
13260460470.998718	    92174	        6	   97.867
13260460471.998390	    92266	        0	   97.852
13260460472.998041	    92429	        0	   97.897
13260460473.997751	    92304	        0	   97.905
13260460474.997404	    92631	        8	   98.077
13260460475.997076	    92748	        0	   98.059
13260460476.996748	    92495	        0	   97.980
13260460477.996399	    92290	       52	   99.717
13260460478.996069	    92275	        0	   97.978
13260460479.995882	    92756	       11	   98.036
13260460480.995613	    92619	       26	   98.730
13260460481.995262	    93067	        1	   98.145
13260460482.994934	    93460	        0	   98.153
13260460483.994606	    93742	        6	   98.271
13260460484.994318	    94090	        0	   98.267
13260460485.993988	    94105	        0	   98.281
13260460486.993660	    94258	        0	   98.341
13260460487.993332	    94586	        0	   98.385
13260460488.993004	    95004	        0	   98.501
13260460489.992674	    94922	        3	   98.537
13260460490.992346	    94853	        0	   98.509
13260460491.992018	    95067	        0	   98.486
13260460492.991688	    95146	        0	   98.534
13260460493.991360	    95246	        0	   98.549
13260460494.991030	    95349	        0	   98.609
13260460495.990702	    95364	       11	   98.812
13260460496.990374	    95772	        0	   98.678
13260460497.990046	    95888	        0	   98.702
13260460498.989717	    96246	        0	   98.760
13260460499.989389	    96320	        4	   98.877
13260460500.989059	    96673	        0	   98.867
13260460501.988731	    97063	        0	   99.014
13260460502.988401	    97383	        0	   99.106
13260460503.988073	    97677	        0	   99.197
13260460504.987764	    97940	        0	   99.210
13260460505.987436	    97922	        5	   99.250
13260460506.987106	    97807	       24	   99.846
13260460507.986759	    97927	        3	   99.271
13260460508.986431	    98200	        0	   99.219
13260460509.986122	    98088	        0	   99.282
13260460510.985794	    98478	        0	   99.427
13260460511.985466	    99018	        0	   99.512
13260460512.985136	    99162	        0	   99.548
13260460513.984806	    99460	        1	   99.661
13260460514.984678	    99738	       28	  100.366
13260460515.984369	   100279	        0	   99.814
13260460516.984020	   100238	        0	   99.769
13260460517.983692	   100264	        0	   99.832
13260460518.983383	   100269	        0	   99.819
13260460519.983055	   100465	        0	   99.820
13260460520.982727	   100244	        0	   99.829
13260460521.982399	    99895	        0	   99.764
13260460522.982071	    99753	        0	   99.705
13260460523.981741	    99777	        0	   99.658
13260460524.981411	    99715	        5	   99.719
13260460525.981085	    99600	        0	   99.669
13260460526.980755	    99483	        0	   99.598
13260460527.980427	    99479	        0	   99.590
13260460528.980097	    99599	        6	   99.703
13260460529.979769	    99189	        0	   99.538
13260460530.979460	    99211	        0	   99.591
13260460531.979134	    98902	        0	   99.515
13260460532.978804	    98834	        0	   99.486
13260460533.978476	    98929	        0	   99.559
13260460534.978146	    99145	        0	   99.571
13260460535.977837	    99083	        0	   99.604
13260460536.977509	    99058	        0	   99.576
13260460537.977180	    98912	        0	   99.571
13260460538.976931	    98993	       28	  100.243
13260460539.976582	    98784	        2	   99.502
13260460540.976254	    98516	        0	   99.429
13260460541.975906	    98377	        0	   99.359
13260460542.975578	    98077	        0	   99.275
13260460543.975248	    97586	        0	   99.206
13260460544.974920	    97517	        1	   99.225
13260460545.974590	    97626	        0	   99.182
13260460546.974262	    97649	        1	   99.246
13260460547.973934	    97618	        5	   99.278
13260460548.973604	    97875	        0	   99.226
13260460549.973276	    97730	        0	   99.249
13260460550.972948	    97816	        0	   99.226
13260460551.972639	    97872	        0	   99.258
13260460552.972311	    97771	        2	   99.249
13260460553.971983	    97726	        0	   99.224
13260460554.971655	    97826	        7	   99.292
13260460555.971325	    97978	        0	   99.284
13260460556.971016	    98084	       34	  101.574
13260460557.970669	    98022	        0	   99.278
13260460558.970339	    98462	        0	   99.316
13260460559.970009	    98524	        0	   99.325
13260460560.969681	    98529	        0	   99.388
13260460561.969374	    98932	        0	   99.480
13260460562.969044	    98921	        0	   99.523
13260460563.968718	    99201	        0	   99.542
13260460564.968388	    99232	       16	   99.864
13260460565.968060	    99434	        0	   99.610
13260460566.967751	    99705	        0	   99.765
13260460567.967421	    99649	        0	   99.703
13260460568.967093	    99680	        0	   99.780
13260460569.966764	    99516	        0	   99.584
13260460570.966434	    99406	        0	   99.601
13260460571.966106	    99312	        0	   99.554
13260460572.965778	    99094	        0	   99.532
13260460573.965450	    99131	        0	   99.534
13260460574.965122	    99146	        0	   99.579
13260460575.964792	    99548	        0	   99.608
13260460576.964464	    99788	        0	   99.693
13260460577.964134	   100155	        0	   99.812
13260460578.963806	   100716	        0	   99.899
13260460579.963478	   101172	        0	  100.009
13260460580.963148	   101095	        0	  100.045
13260460581.962820	   100947	        0	  100.090
13260460582.962492	   101428	        0	  100.146
13260460583.962164	   101458	        0	  100.165
13260460584.961834	   101945	        0	  100.263
13260460585.961506	   102236	        2	  100.400
13260460586.961178	   102501	        0	  100.450
13260460587.960848	   102934	        0	  100.536
13260460588.960520	   102668	        0	  100.464
13260460589.960190	   102582	        0	  100.481
13260460590.959862	   102447	        0	  100.458
13260460591.959534	   102649	        0	  100.467
13260460592.959206	   103108	        0	  100.579
13260460593.958878	   103010	        0	  100.628
13260460594.958548	   103250	        0	  100.641
13260460595.958220	   103922	        0	  100.874
13260460596.957890	   104129	        0	  100.865
13260460597.957582	   104263	        0	  100.900
13260460598.957253	   104096	        0	  100.867
13260460599.956944	   104191	        3	  100.955
13260460600.956615	   104134	        0	  100.958
13260460601.956285	   104252	        0	  100.924
13260460602.955959	   104413	        0	  100.943
13260460603.955650	   104383	        0	  100.942
13260460604.955322	   104206	        0	  100.932
13260460605.954992	   104139	        0	  100.892
13260460606.954664	   104077	        0	  100.898
13260460607.954334	   104393	        0	  100.941
13260460608.954025	   104296	        0	  100.969
13260460609.953697	   104290	        0	  100.860
13260460610.953369	   103954	        0	  100.839
13260460611.953060	   104374	        0	  100.889
13260460612.952732	   104138	        0	  100.864
13260460613.952423	   104349	        3	  100.922
13260460614.952095	   104219	        2	  100.895
13260460615.951767	   104483	        0	  100.864
13260460616.951437	   104292	        1	  100.916
13260460617.951107	   104298	        0	  100.905
13260460618.950800	   104482	        0	  100.964
13260460619.950470	   104301	        0	  100.912
13260460620.950142	   104295	        0	  100.885
13260460621.949814	   104044	        0	  100.833
13260460622.949505	   104119	        0	  100.782
13260460623.949196	   104050	        0	  100.766
13260460624.948868	   103699	        2	  100.775
13260460625.948540	   103622	        0	  100.705
13260460626.948210	   103445	        0	  100.692
13260460627.947882	   103469	        0	  100.711
13260460628.947573	   103679	       11	  100.761
13260460629.947245	   103439	        0	  100.645
13260460630.946934	   103308	        0	  100.634
13260460631.946606	   103158	        0	  100.617
13260460632.946278	   103161	        0	  100.582
13260460633.945950	   103217	        0	  100.575
13260460634.945621	   103068	        0	  100.548
13260460635.945312	   102779	        0	  100.522
13260460636.945004	   102893	        0	  100.459
13260460637.944674	   102668	        0	  100.469
13260460638.944366	   102646	        0	  100.425
13260460639.944057	   102592	        0	  100.395
13260460640.943727	   102418	        0	  100.357
13260460641.943419	   102262	        0	  100.314
13260460642.943090	   102156	        0	  100.338
13260460643.942762	   102091	        0	  100.263
13260460644.942434	   102113	        0	  100.311
13260460645.942106	   101674	        0	  100.570
13260460646.941776	   101511	        0	  100.055
13260460647.941446	   101210	        0	   99.933
13260460648.941118	   101067	        0	  100.145
13260460649.940809	   101101	        0	  100.067
13260460650.940481	   100463	        0	   99.931
13260460651.940151	   100604	        0	   99.869
13260460652.939823	   100326	        0	   99.825
13260460653.939495	   100053	        0	   99.755
13260460654.939186	    99945	        0	   99.721
13260460655.938858	    99756	        0	   99.640
13260460656.938530	    99439	        0	   99.612
13260460657.938200	    99550	        0	   99.607
13260460658.937870	    99292	        0	   99.563
13260460659.937563	    99431	        0	   99.559
13260460660.937233	    99145	        0	   99.534
13260460661.936905	    99129	        0	   99.548
13260460662.936577	    99163	        0	   99.547
13260460663.936249	    98990	        0	   99.560
13260460664.935919	    99124	        0	   99.587
13260460665.935591	    99405	        0	   99.632
13260460666.935261	    99455	        0	   99.654
13260460667.934933	    99529	        0	   99.685
13260460668.934605	    99343	        0	   99.623
13260460669.934275	    99486	        0	   99.651
13260460670.933966	    99871	        6	   99.809
13260460671.933638	   100057	        8	   99.788
13260460672.933310	   100029	        3	   99.894
13260460673.932980	   100479	        0	   99.940
13260460674.932652	   100610	        0	   99.995
13260460675.932343	   100909	        0	  100.100
13260460676.932014	   101036	        0	  100.068
13260460677.931684	   101254	        0	  100.141
13260460678.931356	   101316	        0	  100.149
13260460679.931026	   101419	        0	  100.130
13260460680.930698	   101618	        0	  100.216
13260460681.930370	   101517	        1	  100.234
13260460682.930042	   101645	        0	  100.272
13260460683.929714	   101888	        0	  100.295
13260460684.929405	   102243	       22	  100.599
13260460685.929075	   102277	        1	  100.423
13260460686.928747	   102432	        0	  100.458
13260460687.928417	   102587	        0	  100.455
13260460688.928089	   102558	        0	  100.573
13260460689.927759	   102441	        0	  100.339
13260460690.927431	   102469	        0	  100.360
13260460691.927103	   102219	        1	  100.434
13260460692.926775	   102130	        3	  100.365
13260460693.926445	   101795	        0	  100.349
13260460694.926117	   101907	        0	  100.285
13260460695.925789	   101995	        0	  100.382
13260460696.925438	   102521	        2	  100.460
13260460697.925110	   102442	        0	  100.481
13260460698.924782	   102619	        0	  100.504
13260460699.924454	   102978	        0	  100.636
13260460700.924105	   103319	        0	  100.756
13260460701.923815	   103883	        0	  100.878
13260460702.923487	   104365	        0	  101.063
13260460703.923159	   104938	        0	  101.163
13260460704.922829	   105588	        0	  101.305
13260460705.922499	   106212	        0	  101.559
13260460706.922192	   106886	        0	  101.741
13260460707.921862	   107272	        0	  101.834
13260460708.921534	   107952	        0	  102.018
13260460709.921206	   108403	        0	  102.130
13260460710.920877	   108850	       13	  102.441
13260460711.920547	   109220	        5	  102.457
13260460712.920219	   109296	        0	  102.428
13260460713.919889	   109706	        2	  102.554
13260460714.919561	   110047	        0	  102.626
13260460715.919233	   110457	        0	  102.748
13260460716.918903	   110666	        0	  102.894
13260460717.918575	   110779	        0	  102.921
13260460718.918247	   111090	        0	  103.018
13260460719.917919	   111327	        0	  103.029
13260460720.917589	   111543	        0	  103.069
13260460721.917280	   111481	        0	  103.117
13260460722.916973	   111452	        1	  103.035
13260460723.916643	   111225	        0	  103.030
13260460724.916313	   111225	        0	  103.008
13260460725.915985	   111260	        3	  103.094
13260460726.915657	   111502	        0	  103.129
13260460727.915348	   111652	        5	  103.214
13260460728.915020	   111899	        0	  103.207
13260460729.914692	   111751	        0	  103.218
13260460730.914362	   111777	        0	  103.186
13260460731.914034	   112037	        6	  103.377
13260460732.913725	   112170	        0	  103.339
13260460733.913395	   112119	        0	  103.310
13260460734.913067	   112338	        0	  103.399
13260460735.912737	   112592	        1	  103.381
13260460736.912409	   112496	        0	  103.381
13260460737.912102	   112242	        0	  103.443
13260460738.911774	   112420	        4	  103.492
13260460739.911444	   112550	        0	  103.430
13260460740.911114	   112643	        0	  103.509
13260460741.910786	   112875	        0	  103.561
13260460742.910477	   112749	       35	  104.066
13260460743.910128	   112415	        0	  103.526
13260460744.909819	   112719	        1	  103.534
13260460745.909510	   113106	        0	  103.599
13260460746.909201	   112854	        0	  103.609
13260460747.908894	   113322	        4	  103.737
13260460748.908564	   113360	        0	  103.704
13260460749.908237	   113216	       16	  103.872
13260460750.907907	   113876	        0	  103.800
13260460751.907578	   113760	        0	  103.920
13260460752.907249	   114240	        0	  104.036
13260460753.906921	   115099	        0	  104.220
13260460754.906591	   115262	        0	  104.324
13260460755.906263	   115482	        4	  104.529
13260460756.905935	   116204	        0	  104.621
13260460757.905607	   116619	        0	  104.820
13260460758.905277	   117196	       10	  105.114
13260460759.904947	   117631	        0	  105.131
13260460760.904619	   118515	        1	  105.445
13260460761.904291	   119104	        1	  105.599
13260460762.903961	   119110	        0	  105.623
13260460763.903633	   119363	        0	  105.686
13260460764.903303	   119575	        0	  105.659
13260460765.902975	   119150	        0	  105.633
13260460766.902647	   119437	        0	  105.710
13260460767.902319	   119499	        0	  105.714
13260460768.902010	   119570	        0	  105.808
13260460769.901661	   119468	        0	  105.814
13260460770.901331	   119808	        0	  105.908
13260460771.901003	   119975	       21	  106.217
13260460772.900673	   120455	        3	  106.181
13260460773.900366	   121052	        0	  106.290
13260460774.900017	   121170	       18	  106.779
13260460775.899668	   121614	        0	  106.586
13260460776.899420	   122077	       21	  107.014
13260460777.899071	   122309	        0	  106.800
13260460778.898762	   122533	        0	  106.926
13260460779.898434	   122343	        0	  106.895
13260460780.898106	   122427	        1	  106.923
13260460781.897776	   122161	        1	  106.825
13260460782.897446	   122307	       33	  107.637
13260460783.897099	   121937	        0	  106.731
13260460784.896770	   122002	        0	  106.706
