# Ud·losti AE jednotky 18.02
# form·t ¯·dku: Ëas zaË·tku, dÈlka [us], maximum [mV], rise time [us], c1 [count], c2 [count], risetime c1 [count], risetime c2 [count], vzorkov·na [+/-]
#
# konfigurace jednotky:
# zesÌlenÌ g=35 [dB]
# maxim·lnÌ rozsah mÏ¯enÌ adc=2000 [mV]
# count prahy c1=204 [mV], c2=604 [mV]
# ud·lostnÌ prahy es=400 [mV], ee=400 [mV], mrtv· doba dt=992 [us]
# osciloskop trg=400 [mV], pamÏù sm=12000 [slov], pretrigger pt=500 [slov]
# osciloskop perioda pr=500 [ms], timeout to=5000 [ms], vzorkov·nÌ rt=4 [MHz]
# trigger zdroj ts=(TRG_EVENT), master tm=()
# interval count ic=1000 [ms]
#
# hodnota 'cycle': 2021/03/17 12:13:16.159000
13260457031.656878	 235497879	     1157	2000	       21	       47	       24	        4	        5	+	A
13260457031.660435	 235501436	     1169	2000	        2	       58	       43	        0	        1	-	A
13260457032.929619	 236770619	     1182	2000	       10	       45	       19	        3	        4	+	A
13260457033.607710	 237448711	     1113	1168	       24	       40	        8	        6	        5	-	A
13260457033.701361	 237542362	     2310	2000	        1	      175	       41	        1	        1	-	A
13260457033.719820	 237560820	     1884	2000	       20	       57	       21	        5	        4	-	A
13260457033.728304	 237569304	     1401	2000	        1	       85	       35	        1	        1	-	A
13260457033.844254	 237685254	     1580	2000	        1	       60	       26	        0	        1	-	A
13260457033.950243	 237791244	     1095	2000	       18	       37	       13	        5	        6	+	A
13260457033.958921	 237799922	     1427	2000	        1	       75	       35	        1	        1	-	A
13260457033.995842	 237836842	     1833	1670	       14	       55	       13	        2	        3	-	A
13260457034.082735	 237923735	     1327	 768	      327	       49	        4	       29	        3	-	A
13260457034.085714	 237926716	     5114	2000	      403	      474	      134	       35	       13	-	A
13260457034.199148	 238040148	     1347	2000	        0	       94	       49	        0	        0	-	A
13260457034.215406	 238056407	     1137	2000	       17	       41	       18	        4	        3	-	A
13260457034.227547	 238068547	     1443	2000	       22	       69	       18	        2	        3	-	A
13260457034.311209	 238152210	     1157	2000	       12	       63	       36	        3	        3	-	A
13260457034.480486	 238321486	     1178	2000	        1	       52	       25	        1	        1	+	A
13260457036.034325	 239875325	     1114	 934	       33	       51	        4	        7	        3	+	A
13260457040.285677	 244126676	     4685	2000	       15	      416	      192	        4	        5	+	A
13260457040.295521	 244136521	     4280	2000	       40	      259	       95	        5	        7	-	A
13260457040.317585	 244158586	     1719	1012	       15	      119	        9	        7	        4	-	A
13260457040.329670	 244170671	     1124	 972	      104	       41	       12	       29	       11	-	A
13260457047.124039	 250965038	     1142	1514	       24	       39	       10	        4	        4	+	A
13260457047.127693	 250968692	     1104	 478	       79	       35	        0	       13	        0	-	A
13260457133.777239	 337618239	     1092	 942	        3	       27	        3	        0	        1	-	A
13260457133.953167	 337794166	     1392	 448	       15	       69	        0	        5	        0	-	A
13260457133.971964	 337812965	     1474	1294	      449	       72	        7	       28	        6	-	A
13260457134.039053	 337880053	     1472	 462	      492	       82	        0	       29	        0	-	A
13260457134.043293	 337884292	     1298	 424	      307	       75	        0	       28	        0	-	A
13260457134.051569	 337892569	     2957	 588	      229	      253	        0	       33	        0	-	A
13260457134.070646	 337911646	     1752	 534	      769	      132	        0	       65	        0	-	A
13260457134.326054	 338167054	     1179	1240	        5	       42	        5	        1	        1	-	A
13260457135.092323	 338933323	     1368	1232	      317	       78	       15	       34	       12	-	A
13260457190.978302	 394819303	     1232	1436	      121	       37	       15	       13	       12	+	A
13260457210.004404	 413845404	     1166	1278	       91	       39	       16	       13	       13	+	A
13260457217.372786	 421213786	     1336	2000	       39	       45	       22	        3	        4	+	A
13260457273.240376	 477081376	     1139	 894	       74	       40	        5	       10	        5	+	A
13260457343.765965	 547606964	     1168	1004	       53	       36	        9	        8	        5	+	A
13260457371.313961	 575154962	     2210	2000	       24	      126	       36	        3	        4	-	A
13260457372.809849	 576650848	     1131	1412	       16	       48	       11	        4	        3	+	A
13260457375.185495	 579026496	     1195	1208	       42	       29	        8	        4	        5	-	A
13260457384.655960	 588496960	     1127	2000	       18	       41	       19	        5	        5	+	A
13260457389.405447	 593246447	     1175	 950	       46	       23	        6	        5	        5	+	A
13260457392.628490	 596469491	     1310	2000	       10	       57	       20	        2	        2	+	A
13260457395.515530	 599356530	     1149	 964	       14	       48	        6	        3	        2	-	A
13260457396.942846	 600783846	     1670	 730	       12	       59	        3	        3	        2	-	A
13260457396.956108	 600797107	     1608	 674	       28	       39	        1	        6	        1	-	A
13260457400.792612	 604633613	     1233	1066	       41	       44	       16	       10	        4	-	A
13260457404.214834	 608055834	     1714	 752	      683	       38	        5	       19	        4	+	A
13260457404.218002	 608059002	     6357	2000	      558	      735	      176	       73	        2	-	A
13260457405.831783	 609672782	     1140	 424	       54	       33	        0	        9	        0	+	A
13260457407.056433	 610897432	     1209	1466	       43	       32	        8	        3	        3	-	A
13260457415.481901	 619322901	     1564	2000	        0	      103	       51	        0	        0	+	A
13260457418.397421	 622238421	     1108	2000	       18	       49	       24	        7	        5	-	A
13260457418.822409	 622663409	     1117	2000	       12	       53	       30	        4	        4	+	A
13260457421.298126	 625139126	     1097	 776	       29	       20	        2	        3	        2	+	A
13260457421.822208	 625663208	     2415	 926	     1377	      134	        9	       94	        7	-	A
13260457421.829678	 625670677	     1826	1216	      702	       78	       13	       16	        6	-	A
13260457425.433067	 629274067	     1906	2000	      783	       93	       23	       53	        4	+	A
13260457432.455185	 636296184	     1370	1074	      249	       57	        7	       33	        7	-	A
13260457444.922577	 648763577	     1361	1184	       44	      134	        8	        6	        6	-	A
13260457444.942566	 648783567	     1703	 902	       10	       57	        2	        3	        2	-	A
13260457447.467018	 651308018	     1286	2000	        2	       56	       12	        1	        1	-	A
13260457447.472654	 651313655	     1136	2000	        1	       96	       20	        1	        1	-	A
13260457447.477795	 651318795	     2044	 910	     1009	       68	        4	       31	        1	-	A
13260457450.270105	 654111106	     2730	1224	      953	      166	       22	       84	       17	+	A
13260457450.866898	 654707898	     1434	2000	      297	      120	       40	       54	       11	+	A
13260457452.486618	 656327618	     1095	1224	       26	       43	       10	        7	        2	-	A
13260457452.494118	 656335119	     1802	 448	       40	       65	        0	        5	        0	-	A
13260457457.272461	 661113461	     1139	1286	       49	       37	        8	        4	        5	+	A
13260457457.411167	 661252168	     1170	2000	       61	       48	       15	        6	        5	-	A
13260457457.419807	 661260808	     1106	 854	       68	       45	        3	       15	        1	-	A
13260457458.389605	 662230605	     1657	2000	        0	      105	       54	        0	        0	+	A
13260457458.392805	 662233805	     1098	 738	       12	       29	        1	        3	        1	-	A
13260457464.138290	 667979289	     1128	2000	       19	       50	       23	        6	        4	-	A
13260457464.154022	 667995023	     2549	1882	       19	      163	       20	        2	        3	-	A
13260457464.211102	 668052103	     1130	 518	       17	       34	        0	        4	        0	-	A
13260457465.044279	 668885278	     1647	1796	      584	       75	       14	       20	        3	-	A
13260457470.904636	 674745637	     1187	1138	       13	       38	        4	        4	        3	-	A
13260457470.909632	 674750632	     2337	1098	      785	      110	        7	       51	        5	-	A
13260457473.582670	 677423671	     1460	 470	      470	       18	        0	       13	        0	-	A
13260457473.933287	 677774286	     1441	 454	      425	       35	        0	       22	        0	+	A
13260457479.644745	 683485745	     1208	1044	       21	       71	        8	        6	        2	+	A
13260457480.226494	 684067495	     1097	1216	       43	       30	       10	       11	        8	+	A
13260457481.213406	 685054407	     1238	2000	       54	       46	       20	       11	        8	-	A
13260457482.479887	 686320887	     1238	1718	       80	       53	       17	       13	       11	-	A
13260457483.408398	 687249397	     1140	 816	       52	       26	        4	        6	        2	+	A
13260457484.653879	 688494880	     1865	 854	       17	       30	        3	        4	        2	-	A
13260457485.661175	 689502174	     1096	 738	       30	       21	        4	        4	        3	+	A
13260457486.244001	 690085002	     1189	 542	        0	       31	        0	        0	        0	-	A
13260457486.816532	 690657531	     1178	 636	      191	       22	        1	       18	        1	+	A
13260457489.515627	 693356627	     1142	 878	       34	       27	        7	        9	        3	-	A
13260457489.764927	 693605926	     1093	 870	        6	       21	        3	        3	        2	-	A
13260457491.059555	 694900555	     1152	 768	       56	       24	        5	        8	        3	-	A
13260457492.730511	 696571511	     1178	1804	       33	       36	       10	        7	        4	+	A
13260457495.046326	 698887326	     1151	1192	        3	       22	        8	        0	        2	-	A
13260457500.642483	 704483483	     1258	 416	      273	       20	        0	       14	        0	-	A
13260457503.794775	 707635774	     1134	1624	       18	       54	       15	        7	        6	-	A
13260457505.745432	 709586432	     1205	 776	       14	       29	        5	        1	        3	+	A
13260457511.809753	 715650754	     1295	2000	        0	       95	       57	        0	        0	-	A
13260457512.496058	 716337058	     1096	 432	        0	       23	        0	        0	        0	+	A
13260457513.308210	 717149210	     1210	2000	        6	       83	       46	        2	        2	-	A
13260457515.596024	 719437024	     1136	1044	        3	       38	        5	        1	        1	-	A
13260457517.907696	 721748696	     1095	1004	       23	       31	        6	        2	        2	-	A
13260457517.932108	 721773108	     1881	 518	        0	       38	        0	        0	        0	-	A
13260457518.340937	 722181937	     1954	 658	        4	       77	        2	        0	        1	-	A
13260457518.354877	 722195878	     1357	 542	        0	       45	        0	        0	        0	-	A
13260457519.749203	 723590203	     1784	1036	       32	       51	        4	       10	        1	+	A
13260457519.805265	 723646266	     1099	2000	       24	       35	       17	        7	        7	-	A
13260457520.462244	 724303245	     1120	1342	       34	       36	        6	       10	        3	-	A
13260457522.483545	 726324545	     1909	 738	       14	       22	        1	        5	        1	-	A
13260457524.313932	 728154932	     1144	 862	       56	       33	        3	       11	        3	+	A
13260457525.236261	 729077261	     1163	 942	       72	       43	        6	       12	        6	-	A
13260457528.345816	 732186816	     1663	2000	        4	       67	       22	        1	        2	-	A
13260457528.473921	 732314920	     1128	 964	       43	       36	        9	       11	        3	-	A
13260457528.567696	 732408696	     1320	2000	       23	       52	       23	        7	        6	-	A
13260457530.385754	 734226754	     1093	 478	       52	       23	        0	        9	        0	+	A
13260457530.988726	 734829726	     1136	 956	       29	       22	       11	        5	        3	+	A
13260457530.995970	 734836969	     1094	 636	       24	       21	        1	        2	        1	-	A
13260457531.531965	 735372964	     1827	2000	       13	       78	       36	        2	        3	-	A
13260457533.736034	 737577035	     1205	1640	       26	       35	       14	        6	        3	+	A
13260457534.124895	 737965896	     1148	1074	       44	       36	        7	        7	        4	-	A
13260457542.116098	 745957100	     1529	2000	        2	       89	       41	        0	        1	-	A
13260457543.883945	 747724945	     1230	1898	       23	       52	       23	        5	        6	-	A
13260457545.799141	 749640141	     1204	1138	       43	       37	        7	        6	        4	+	A
13260457545.818325	 749659325	     1205	1764	       27	       48	       21	        7	        6	-	A
13260457545.822699	 749663699	     1247	2000	       27	       47	       28	        7	        6	-	A
13260457545.825457	 749666456	     1739	2000	       22	      108	       37	        5	        5	-	A
13260457545.865068	 749706068	     2014	1420	      827	       62	       17	       32	        8	-	A
13260457546.199957	 750040957	     1260	2000	       27	       43	       30	        8	        8	-	A
13260457546.227753	 750068752	     1143	1858	       33	       37	       16	        9	        7	-	A
13260457546.430883	 750271884	     1149	1546	       65	       29	        7	        7	        5	-	A
13260457547.338997	 751179997	     1111	 760	       25	       25	        5	        3	        3	+	A
13260457550.618097	 754459098	     1105	1968	       10	       34	       14	        2	        2	+	A
13260457553.726494	 757567495	     1146	1106	       25	       36	       10	        2	        2	-	A
13260457553.728796	 757569795	     2942	2000	     1743	      273	       29	      224	       15	-	A
13260457553.733870	 757574870	     1242	2000	       30	       41	       16	        7	        6	-	A
13260457553.923529	 757764530	     1328	 486	      266	       74	        0	       18	        0	-	A
13260457553.933886	 757774886	     2684	 714	     1678	      108	        1	       89	        1	-	A
13260457553.942524	 757783523	     1505	1938	       44	       92	       19	       11	       11	-	A
13260457553.956425	 757797425	     2882	 800	      886	      223	        4	       88	        1	-	A
13260457553.963465	 757804465	     4257	 902	     3228	      366	       32	      351	       32	-	A
13260457553.974903	 757815903	     3060	1466	      228	      253	       22	       21	       10	-	A
13260457553.979294	 757820295	     2428	1812	      424	      120	       33	       38	        7	-	A
13260457553.985083	 757826083	     6915	1058	      235	      718	       25	       36	        4	-	A
13260457553.994562	 757835562	     5465	 816	     1986	      514	       11	      221	        9	-	A
13260457554.003046	 757844046	     2533	1608	     1476	      160	       36	      136	       35	-	A
13260457554.020866	 757861866	     2121	 690	       11	       42	        1	        3	        1	-	A
13260457554.034300	 757875301	     2142	1600	       23	       86	       15	        7	        5	-	A
13260457554.097342	 757938343	     1341	 644	        9	       61	        1	        2	        1	-	A
13260457554.099854	 757940853	     1409	 714	      391	       57	        2	       37	        1	-	A
13260457554.224457	 758065457	     1109	 746	       56	       42	        2	        7	        2	-	A
13260457554.229074	 758070075	     1611	2000	       65	       54	       21	        6	       10	-	A
13260457554.243233	 758084232	     1102	 956	       24	       34	        5	        5	        1	-	A
13260457554.259863	 758100862	     2040	2000	      709	       91	       32	       22	        4	-	A
13260457554.263094	 758104094	     1560	1772	       26	       86	       26	        7	        6	-	A
13260457554.282808	 758123808	     1158	1530	       25	       33	       14	        5	        2	-	A
13260457554.310366	 758151364	     1235	2000	       26	       45	       19	        5	        5	-	A
13260457554.325943	 758166942	     1321	2000	        1	       63	       30	        1	        1	-	A
13260457554.463457	 758304458	     1215	2000	       27	       44	       18	        7	        7	-	A
13260457554.995352	 758836352	     1108	 840	       18	       38	        4	        3	        2	-	A
13260457555.843287	 759684286	     1115	 730	        1	       25	        2	        0	        1	-	A
13260457558.132700	 761973700	     1200	 910	       33	       53	        7	       10	        4	+	A
13260457558.135948	 761976949	     2160	2000	      946	       64	       26	       33	       11	-	A
13260457558.178177	 762019177	     1131	1506	       65	       39	       12	        9	        8	-	A
13260457558.201321	 762042321	     1236	1146	      101	       41	        5	       14	        2	-	A
13260457558.207123	 762048124	     1210	2000	       26	       50	       22	        5	        6	-	A
13260457558.485628	 762326629	     2035	2000	      718	      113	       43	       51	       20	-	A
13260457558.489780	 762330781	     1211	1240	      130	       38	       16	       14	        9	-	A
13260457558.762426	 762603427	     1368	2000	        1	       89	       31	        1	        1	+	A
13260457559.071177	 762912176	     1103	1200	       27	       32	       10	        8	        4	-	A
13260457559.143646	 762984647	     1145	 972	       50	       29	       14	        8	        7	-	A
13260457560.376963	 764217964	     6722	1270	     3623	      458	       14	      284	        6	-	A
13260457560.387873	 764228874	     4197	2000	     2085	      288	       56	      189	        8	-	A
13260457560.418753	 764259753	     3382	 644	     2186	      223	        1	      154	        1	-	A
13260457560.424711	 764265711	     1648	 902	       28	       92	        3	        4	        3	-	A
13260457560.958057	 764799058	     1139	1584	       44	       50	       17	       11	        9	+	A
13260457561.048115	 764889116	     1978	2000	       33	       67	       19	       10	        9	-	A
13260457561.052605	 764893605	     1346	 534	      290	       50	        0	       25	        0	-	A
13260457562.305861	 766146861	     1144	1058	        7	       45	        9	        2	        2	-	A
13260457562.316454	 766157455	     2054	2000	      570	       97	       37	       23	       10	-	A
13260457562.320744	 766161744	     2485	2000	     1198	      154	       37	       91	       14	-	A
13260457562.329926	 766170927	     1542	2000	       53	       93	       50	        8	        2	-	A
13260457562.623955	 766464956	     1102	1624	       27	       46	       14	        5	        7	+	A
13260457562.892109	 766733109	     2007	2000	        1	      141	       57	        1	        1	-	A
13260457562.896915	 766737915	     1665	1952	       81	      103	       26	       17	       13	-	A
13260457562.901072	 766742072	     1156	1772	       44	       38	       21	       12	        6	-	A
13260457562.903494	 766744495	     1133	 918	        2	       34	        5	        0	        1	-	A
13260457563.043314	 766884313	     1207	1350	       43	       37	       14	        9	        5	-	A
13260457563.458433	 767299434	     1496	 902	       53	       46	        5	        5	        3	+	A
13260457563.933479	 767774478	     3578	1428	       88	      340	       56	       15	        4	-	A
13260457563.939766	 767780766	     1466	 448	        0	       61	        0	        0	        0	-	A
13260457563.948238	 767789238	     2018	2000	      923	       80	       22	       59	       16	-	A
13260457563.954824	 767795824	     2600	1514	      597	      201	       49	       70	       43	-	A
13260457563.964527	 767805526	     1140	1050	       82	       32	        8	       12	        7	-	A
13260457563.978189	 767819188	     1364	1906	       66	      113	       25	        9	        7	-	A
13260457563.981255	 767822254	     1707	1028	      659	       84	        3	       22	        1	-	A
13260457563.984472	 767825472	     5144	2000	     3178	      462	      113	      315	       55	-	A
13260457564.002182	 767843182	     2746	2000	       95	      293	       62	       19	        4	-	A
13260457564.015257	 767856258	     4889	2000	       52	      434	      154	        2	        3	-	A
13260457564.030228	 767871228	     4077	2000	      226	      320	      171	       21	        7	-	A
13260457564.037518	 767878517	    10596	2000	      558	      988	      381	       82	       42	-	A
13260457564.051012	 767892011	     2912	2000	      973	      145	       54	       75	       26	-	A
13260457564.061750	 767902750	     8523	2000	      450	      782	      237	       29	        6	-	A
13260457564.077044	 767918044	     3565	2000	      484	      253	       78	       60	       24	-	A
13260457564.483585	 768324585	     7302	2000	     1455	      985	      515	      190	       61	+	A
13260457685.759825	 889600826	     1442	 518	        0	       86	        0	        0	        0	+	A
13260457686.124451	 889965451	     7604	 964	     2440	      698	       20	      221	       11	-	A
13260457686.133543	 889974543	     2144	 612	     1158	      206	        1	      101	        1	-	A
13260457686.136909	 889977910	     4377	 658	      952	      412	        4	      109	        1	-	A
13260457686.149508	 889990508	     8710	1560	     2247	      745	      172	      168	       75	-	A
13260457686.164185	 890005184	    27776	2000	     1536	     2706	      903	      144	       38	-	A
13260457686.198339	 890039340	     4149	2000	       46	      441	       32	        2	        2	-	A
13260457686.216431	 890057431	     1689	 706	       34	      166	        3	       10	        3	-	A
13260457686.219620	 890060620	     3364	1020	     1989	      329	       18	      200	        6	-	A
13260457686.224049	 890065048	    15000	2000	     9238	     1611	      337	     1025	      234	-	A
13260457686.242508	 890083509	     1147	 862	       27	       47	        2	        5	        1	-	A
13260457686.287268	 890128267	     5478	2000	       62	      402	      265	        5	        1	+	A
13260457686.296465	 890137466	     1479	2000	        4	      116	      111	        1	        2	-	A
13260457686.312761	 890153761	     7760	1584	      146	      479	       18	       10	        9	-	A
13260457686.322926	 890163927	     5209	2000	      620	      383	      138	       37	        5	-	A
13260457686.332985	 890173986	     6849	2000	     1839	      248	       83	       14	        5	-	A
13260457686.341963	 890182963	     1422	2000	      369	      102	       40	       76	       35	-	A
13260457686.361948	 890202947	     1262	 580	      267	       31	        0	        8	        0	-	A
13260457686.364571	 890205571	     1790	 714	      776	       53	        2	       30	        2	-	A
13260457686.416521	 890257521	     3698	2000	       29	      174	       83	        4	        4	-	A
13260457686.476690	 890317689	     1691	2000	       13	      102	       36	        2	        2	-	A
13260457686.661774	 890502775	     1164	 800	        1	       55	        5	        0	        1	-	A
13260457686.665524	 890506523	     1144	 666	      106	       54	        2	        9	        2	-	A
13260457686.772882	 890613881	     2603	 550	     1388	      195	        0	      105	        0	-	A
13260457686.780756	 890621756	     1112	 454	        0	       84	        0	        0	        0	-	A
13260457686.790195	 890631196	     3384	1796	     1616	      277	       28	      139	       19	-	A
13260457686.795298	 890636297	     1803	 760	      640	      142	        2	       49	        1	-	A
13260457686.798426	 890639426	     9970	1600	     8633	      763	       15	      664	        9	-	A
13260457686.810993	 890651994	     1386	 714	      309	      105	        1	       23	        1	-	A
13260457686.815819	 890656819	     2625	1702	      448	      188	       26	       35	        6	-	A
13260457686.820921	 890661920	     1348	 510	      279	      106	        0	       25	        0	-	A
13260457686.823811	 890664812	     4488	2000	      714	      355	       36	       53	        1	-	A
13260457686.831215	 890672214	     4846	2000	     1795	      428	       82	      155	       14	-	A
13260457686.839458	 890680457	     4299	 980	     2775	      345	       11	      223	        8	-	A
13260457686.845913	 890686912	     4532	2000	     3060	      420	       61	      233	        2	-	A
13260457686.854406	 890695407	     2086	 738	      447	      168	        3	       42	        3	-	A
13260457686.859402	 890700401	     1107	 550	       14	       86	        0	        2	        0	-	A
13260457686.862507	 890703507	     7188	 486	     4918	      548	        0	      376	        0	-	A
# hodnota 'cycle': 2021/03/17 13:08:52.082000
13260460335.643520	 203561520	     1121	2000	        1	      122	       24	        1	        1	-	A
13260460348.344790	 216262791	     1147	1976	       19	       74	        8	        1	        3	-	A
13260460353.850790	 221768790	     1141	1444	      109	      114	       14	       33	        7	-	A
13260460373.203613	 241121612	     1421	1952	       26	      124	       18	        7	        5	+	A
13260460390.113918	 258031919	     1099	 550	       19	       80	        0	        3	        0	+	A
13260460390.685833	 258603834	     1250	1624	       31	       84	        9	        4	        3	+	A
13260460399.294062	 267212062	     1191	1270	       24	      102	       12	        7	        6	-	A
13260460399.301939	 267219940	     1233	 564	        0	       87	        0	        0	        0	-	A
13260460399.714241	 267632242	     1381	2000	       19	      106	       29	        6	        4	-	A
13260460401.102991	 269020992	     1230	2000	       19	       98	       29	        5	        4	+	A
13260460407.811272	 275729272	     1222	 776	      155	       80	        2	       14	        2	-	A
13260460412.675987	 280593987	     1094	2000	       12	      101	       15	        4	        3	-	A
13260460412.800739	 280718739	     1906	2000	      105	      173	       49	       22	       17	-	A
13260460419.783340	 287701340	     1562	2000	        2	      130	       44	        1	        1	+	A
13260460421.969719	 289887719	     1129	2000	       17	      113	       22	        7	        5	+	A
13260460422.221811	 290139811	     1118	 572	       39	       79	        0	        5	        0	-	A
13260460422.335348	 290253347	     1343	2000	        7	      133	       58	        1	        1	-	A
13260460422.503778	 290421777	     1458	2000	        5	      137	       48	        1	        1	+	A
13260460422.541269	 290459269	     1278	2000	       26	      127	       32	        8	        7	-	A
13260460422.622763	 290540763	     1560	2000	        2	      114	       32	        1	        1	-	A
13260460422.847252	 290765252	     1201	2000	       23	      112	       27	        7	        6	-	A
13260460426.360264	 294278264	     1454	2000	        0	      145	       53	        0	        0	-	A
13260460426.536819	 294454819	     1154	2000	       17	      105	       17	        6	        5	+	A
13260460429.548429	 297466430	     1126	 950	       26	       83	        1	        4	        1	+	A
13260460430.534389	 298452389	     1171	 894	       52	       84	        8	        8	        4	-	A
13260460431.361048	 299279048	     1108	 768	       27	       94	        4	       11	        3	-	A
13260460431.416418	 299334418	     2315	2000	     1023	      176	       36	       81	       15	-	A
13260460431.500870	 299418870	     1767	2000	       15	      156	       28	        6	        4	-	A
13260460431.804390	 299722391	     1112	 848	       18	       88	        3	        5	        2	-	A
13260460432.847908	 300765909	     1534	2000	        5	      144	       61	        2	        2	+	A
13260460433.274195	 301192195	     1442	2000	       11	      124	       42	        3	        3	-	A
13260460433.326410	 301244411	     1099	 526	        0	       73	        0	        0	        0	-	A
13260460435.778948	 303696947	     1150	 644	       77	       79	        1	        7	        1	+	A
13260460436.917713	 304835713	     1541	 862	      449	      143	        7	       63	        4	+	A
13260460440.994434	 308912435	     1094	 956	       15	       89	        7	        5	        2	-	A
13260460441.480734	 309398734	     1230	2000	       26	      104	       13	        9	        6	+	A
13260460443.847797	 311765797	     1137	1160	       19	       94	       14	        7	        6	+	A
13260460448.953516	 316871515	     1363	2000	       17	      129	       40	        7	        6	+	A
13260460452.316948	 320234948	     1162	1082	       15	       95	        4	        5	        2	+	A
13260460452.978930	 320896929	     1120	1138	       77	       97	        9	       19	        9	-	A
13260460454.373577	 322291577	     2047	2000	       10	      217	      130	        1	        2	-	A
13260460454.398504	 322316504	     1136	1436	       13	      109	       19	        5	        4	-	A
13260460462.284134	 330202134	     1111	2000	       18	      106	       13	        6	        4	-	A
13260460462.917126	 330835125	     1274	2000	       17	      122	       33	        5	        6	+	A
13260460463.226761	 331144760	     1337	2000	      121	      140	       35	       29	        9	-	A
13260460463.229748	 331147748	     1325	1828	      127	      114	       24	       15	        6	-	A
13260460463.545025	 331463026	     1185	2000	       50	      101	       26	       16	        7	+	A
13260460463.616995	 331534995	     1424	2000	      278	      126	       22	       37	       12	-	A
13260460463.882013	 331800012	     1112	 714	       31	       90	        3	        8	        3	-	A
13260460463.922880	 331840880	     1141	1662	        8	       93	       11	        3	        3	-	A
13260460464.389294	 332307295	     1111	1262	       10	       95	       10	        4	        2	-	A
13260460465.741705	 333659704	     1348	1694	       27	      134	       18	        5	        3	-	A
13260460468.916729	 336834730	     1681	2000	        6	      135	       73	        3	        3	-	A
13260460470.962954	 338880954	     1163	 848	       31	       79	        5	        3	        1	-	A
13260460472.699123	 340617123	     1243	2000	       16	      120	       35	        4	        3	+	A
13260460473.017260	 340935259	     1235	2000	       68	       90	       20	        7	        4	-	A
13260460473.214857	 341132858	     1141	 918	        0	       99	        5	        0	        0	-	A
13260460474.222242	 342140241	     1251	2000	        8	      125	       48	        4	        4	+	A
